datetime;username;content;id;sentiment;annotator;annotation_id;created_at;updated_at;lead_time
07/12/2022 19:05;convomfs;🤍 lagi pengen bikin mie, mending bikin ind-omie sambal matah atau sambal rica-rica? 🤔😯;3320;O;1;3479;09/12/2022 14:26;09/12/2022 14:26;58442
07/12/2022 19:05;convomfs;💭 hellpp guyss, thanks in advance yaa 💌 https://t.co/rXPHnKtn3u;3319;O;1;3478;09/12/2022 14:25;09/12/2022 14:25;13924
07/12/2022 19:05;convomfs;🤍 drop lagu yg cocok dimasukin ke playlist enihhh (indonesian song) https://t.co/vK1tFWpG6j;3318;O;1;3477;09/12/2022 14:25;09/12/2022 14:25;866
07/12/2022 19:07;convomfs;💭 appreciate yourself with your latest selfie / selca in this qrt;3317;E;1;3476;09/12/2022 14:25;09/12/2022 14:25;1424
07/12/2022 19:07;convomfs;Riil min gue merinding liatnya 😭 🤍 https://t.co/RDMrzHpvrH;3316;N;1;3475;09/12/2022 14:25;09/12/2022 14:25;7973
07/12/2022 19:10;convomfs;💭 i love him, tapi aku gatau perasaan dia gimana;3315;N;1;3474;09/12/2022 14:25;09/12/2022 14:25;1625
07/12/2022 19:10;convomfs;"🤍 tiipan

Kalian mau dapet grup buat ngembangin diri gak? Dapet promo pelatihan, rekomendasi pembelajaran sampe lowongan kerja rutin? Kalau mau rep yaa.";3314;O;1;3473;09/12/2022 14:25;09/12/2022 14:25;81216
07/12/2022 19:10;convomfs;"💭 sender pengen back rp twt tapi terakhir main tahun 2020. Ada kayak seduatu yang berubah banget ga ya? takut mau main lagi ntar norak dan jadi planga plongo kyak meong karena ga tau apa-apa :""";3313;O;1;3472;09/12/2022 14:23;09/12/2022 14:23;894
07/12/2022 19:10;convomfs;hi warga convo kalian yg suka belajar bahasa, ada yg udah pernah pake ini dan subs? boleh tanya2 ga? aku masih maju mundur worth it ga ya atau mending course? fokusku bhs inggris tp lagi coba yg lain jugaa, tia! 🤍 https://t.co/ZWTzIgLW28;3312;O;1;3471;09/12/2022 14:23;09/12/2022 14:23;1064
07/12/2022 19:10;convomfs;💭 Akhir akhir ini kalian lagi suka dengerin lagu apa? Aku sendiri lagi suka banget sama Beatbox + 90's Love, awalnya keputar random di spotify tapi ternyata lagu ini bikin aku tambah semangat 😻 https://t.co/qUUrCZpwHZ;3311;O;1;3470;09/12/2022 14:23;09/12/2022 14:23;1637
07/12/2022 19:10;convomfs;"💭 hewan apa yang keibuan

umi umi xixixi ngakak abiez";3310;O;1;3469;09/12/2022 14:23;09/12/2022 14:23;1037
07/12/2022 19:15;convomfs;aku cari temen ngobrol dong yang ga judgy trs mau aku ngajak ngobrol gapenting tiap harii (interest ku : the 1975, the weeknd, matt maltese, movies, series) sm bisa aku ajak deeptalk. aku terbuka bgt cewe maupun cowoo asalkan dm nya dibuka yaah btw sender cewe.  thankyou! 🤍;3309;O;1;3468;09/12/2022 14:23;09/12/2022 14:23;3454
07/12/2022 19:15;convomfs;💭 yg maen gitar elektrik, alat2 apa ajasii yg dibutuhkan buat pemula? trs efek tu penting ga si buat gitaris listrik rumahan? 🙏;3308;O;1;3467;09/12/2022 14:23;09/12/2022 14:23;2083
07/12/2022 19:15;convomfs;💭 spill spill spill https://t.co/JO6VBmQRoQ;3307;O;1;3466;09/12/2022 14:23;09/12/2022 14:23;1919
07/12/2022 19:15;convomfs;bantu aku kasih topik buat diisi ke buku jurnalku dong, tiba2 guruku ngasih tau buat dikumpulin, pdhal ngga prnah disuruh ngejurnal.. bantu kasih topik yg cocok pls 🥹🫶🏼 tia 💭 https://t.co/SBd0RZ16Mv;3306;O;1;3465;09/12/2022 14:23;09/12/2022 14:23;1491
07/12/2022 19:15;convomfs;guys ada yg punya meme ini yg lengkap gaa?? kalo ada drop yhh, trimakasyii 🤍 https://t.co/O63gb4Grzl;3305;O;1;3464;09/12/2022 14:23;09/12/2022 14:23;28435
07/12/2022 19:31;convomfs;💭 body wash baru dr avoskin, orang dalem udh cobaij yg ijo baunya enak bgt, exclusive🥺 penasaran ga? https://t.co/Hr2hd7Yu4f;3304;O;1;3463;09/12/2022 14:22;09/12/2022 14:22;2721
07/12/2022 19:35;convomfs;"[titipan]
Hi ada yang berkenan untuk bantu aku ngisi padlet birthday gak ya? leave your trace ya nanti aku dm. thank you in advance 💭";3303;O;1;3462;09/12/2022 14:22;09/12/2022 14:22;6699
07/12/2022 19:35;convomfs;"💭 TW / CW / 18+ GIRL ONLY 
Mau tanya khusus cewe, aku udah seminggu datang bulan dan udah mandi wajib. Tapi tadi tiba-tiba keluar bercak coklat sedikit di cd itu perlu mandi wajib lagi gak?";3302;O;1;3461;09/12/2022 14:22;09/12/2022 14:22;51569
07/12/2022 19:35;convomfs;💭 nasi rames beli pagi tapi buat dimakan pas malem bakalan basi gak ya?;3301;O;1;3460;09/12/2022 14:21;09/12/2022 14:21;2508
07/12/2022 19:40;convomfs;💭 saran game buat mabar yg seru dong selain ml, ff, pubg, genshin. klo bisa yg free to play ya soalnya saya miskin awokawok, TIA;3300;O;1;3459;09/12/2022 14:21;09/12/2022 14:21;4325
07/12/2022 19:40;convomfs;🤍 selamat malam warga twitter ☺️ gimana hari ini? https://t.co/V1gFCVSyKv;3299;E;1;3458;09/12/2022 14:21;09/12/2022 14:21;1866
07/12/2022 19:45;convomfs;🤍 rant kpop/unlabeled acc yg suka jbjb let's be moots;3298;O;1;3457;09/12/2022 14:21;09/12/2022 14:21;50636
07/12/2022 19:50;convomfs;🤍 coba pamerin muka km pake filter AI itu sobat;3297;O;1;3456;09/12/2022 14:20;09/12/2022 14:20;3658
07/12/2022 19:50;convomfs;Coba drop foto langit di galeri kalian 🤍;3296;O;1;3455;09/12/2022 14:20;09/12/2022 14:20;2508
07/12/2022 19:55;convomfs;🤍 disini ada yg semester 3? itu kenapa ya;3295;O;1;3454;09/12/2022 14:20;09/12/2022 14:20;2424
07/12/2022 19:55;convomfs;💭 bAGI MEME RANDOM KAYA GINI DONG https://t.co/hrclIItYJi;3294;O;1;3453;09/12/2022 14:20;09/12/2022 14:20;1376
07/12/2022 20:00;convomfs;🤍 udh mau 2023 msh ada aja org yg ngetik thanks you 🤣🤣;3293;E;1;3452;09/12/2022 14:20;09/12/2022 14:20;8357
07/12/2022 20:05;convomfs;🤍 kalian lagi pake moisturizer apaa? Spill dongg;3292;O;1;3451;09/12/2022 14:20;09/12/2022 14:20;5002
07/12/2022 20:10;convomfs;🤍 aku gak kuat mau mati;3291;N;1;3450;09/12/2022 14:20;09/12/2022 14:20;1397
07/12/2022 20:15;convomfs;💭 abis world cup, tournament apa lagi ntar tahun depan ya yg behubungn dengan bola?;3290;O;1;3449;09/12/2022 14:20;09/12/2022 14:20;1688
07/12/2022 20:20;convomfs;🤍 tadi sender duduk depan2an sama crush, terus backsound dari komputer temen lagunya titi yang terlanjur mencinta 😭 berasa scene drama bgt sumpah soalnya dia emang chat2 sender tapi di sisi lain dia juga ga jelas antara serius atau php in sender td sender pura2 muka (cont);3289;N;1;3448;09/12/2022 14:20;09/12/2022 14:20;67129
07/12/2022 20:20;convomfs;tembok sambil nyanyiin itu lagu padahal ada ngode juga dikit 😭;3288;N;1;3447;09/12/2022 14:19;09/12/2022 14:19;8339
07/12/2022 20:20;convomfs;🤍 hobi makan enak tapi gaji max 2jt perbulan, siapa? aku😔;3287;O;1;3446;09/12/2022 14:19;09/12/2022 14:19;1416
07/12/2022 20:20;convomfs;"💭 sorry to say.. but kata-kata ""dan naga"" itu awalnya lucu, tapi lama-kelamaan banyak yang latah jadinya annoying";3286;O;1;3445;09/12/2022 14:18;09/12/2022 14:18;878
07/12/2022 20:25;convomfs;"🤍 unlabeled ayo kita temenan😵‍💫 
yg ga masalah kalo aku berisik";3285;O;1;3444;09/12/2022 14:18;09/12/2022 14:18;1447
07/12/2022 20:25;convomfs;🤍 ngerjain PAS essay fisika salah gara gara 300-330 aku jawab -130 😄😄😄😄😄 tolong semangatin aku mnghdapi remed yg coming soon;3284;O;1;3443;09/12/2022 14:18;09/12/2022 14:18;5578
07/12/2022 20:25;convomfs;Atau malah ngerasa seneng? 🤍 https://t.co/0pLhC807nE;3283;N;1;3442;09/12/2022 14:18;09/12/2022 14:18;3978
07/12/2022 20:30;convomfs;💭 entah harus percaya siapa lagi di dunia ini selain diri sendiri:(;3282;N;1;3441;09/12/2022 14:18;09/12/2022 14:18;2878
07/12/2022 20:35;convomfs;"💭 lost contact guys wkwkwk 
https://t.co/S5BZh5SLsI";3281;O;1;3440;09/12/2022 14:18;09/12/2022 14:18;2061
07/12/2022 20:35;convomfs;🤍 jadi sender minta tlg kakung untuk pijitin dengkul kan. nah, beliau malah ngolesin ini ke dengkul sender 😭☝🏻 sender ga ngehhh, tau tau ko wangi.. ga panas juga. https://t.co/Ohyjgfp7vl;3280;O;1;3439;09/12/2022 14:18;09/12/2022 14:18;50434
07/12/2022 20:35;convomfs;Bagus banget! 🥺❤ 💭 https://t.co/YWBybXHjLa;3279;A;1;3438;09/12/2022 14:17;09/12/2022 14:17;15811
07/12/2022 20:40;convomfs;💭 saranin kegiatan yg seru sama temen buat study tour ke bali dong guys, tia! 🤩🤩💗💗 https://t.co/N59ow8z8QQ;3278;O;1;3437;09/12/2022 14:17;09/12/2022 14:17;1223
07/12/2022 20:45;convomfs;🤍 unlabeled acc tuh apa ya guys? maksudnya akun biasa gt? atau apa? no salty plss;3277;O;1;3436;09/12/2022 14:17;09/12/2022 14:17;1421
07/12/2022 20:55;convomfs;🤍 bantu pilihin dong, mending earphone +di bass/suara jenih?;3276;O;1;3435;09/12/2022 14:17;09/12/2022 14:17;813
07/12/2022 21:00;convomfs;🤍 rekomèndasi kaos polos yang nyaman dong gais bahannya. kalo bisa yang ada di OS. tia;3275;O;1;3434;09/12/2022 14:17;09/12/2022 14:17;968
07/12/2022 21:00;convomfs;💭 hp temen aku ilang tadi siang dan sampe sekarang belum ada kabar, bahkan sempet ada yang ngechat ngaku nemu hpnya tapi ternyata ketauan nipu. 😞 boleh bantu doa biar hp temenku cepet ketemu ga ya? huhu makasih orang orang baik! 🤍;3274;O;1;3433;09/12/2022 14:17;09/12/2022 14:17;4709
07/12/2022 21:05;convomfs;💭 lo punya ga si temen yg sama kucing takut tuh takut bgt deh pokoknya kalo makan diluar ada kucing dia kek org stress😭, tapi sama kelelawar, kecoa, cicak, sama tikus sekalii punn berani di tangkep dgn tangan kosong sama dia😭😭😭;3273;O;1;3432;09/12/2022 14:17;09/12/2022 14:17;9086
07/12/2022 21:10;convomfs;💭 guys doain sender ych besok ulangan matwa 😵‍💫😵‍💫 super pusing huhu smoga sender bisa dpet nilai bagus, kalian jg yahh!!;3272;O;1;3431;09/12/2022 14:17;09/12/2022 14:17;349
07/12/2022 21:12;convomfs;Titipan guyss, tia 🤍 https://t.co/svsGlVb5TV;3271;O;1;3430;09/12/2022 14:16;09/12/2022 14:16;23575
07/12/2022 21:13;convomfs;💭 keluargaku pada nyuruh nikah mulu, padahal aku sendiri sama sekali belum siap bahkan belum kepikiran😔 https://t.co/4wYXqnV2RA;3270;N;1;3429;09/12/2022 14:16;09/12/2022 14:16;5698
07/12/2022 21:13;convomfs;"💭 kalo lo ribut, tim ngelawan or tim ngalah?
 (Konteksnya lawan lo orangnya gede bacot doang)";3269;O;1;3428;09/12/2022 14:16;09/12/2022 14:16;6525
07/12/2022 21:15;convomfs;🤍 aku capek, boleh ga kita udahan aja saling nyakitinnya? aku kangen banget sama kamu;3268;N;1;3427;09/12/2022 14:16;09/12/2022 14:16;2358
07/12/2022 21:15;convomfs;🤍 guys ada yg tau gak ini kenapa dan harus gimana? buyerku tiap mau co begini mulu 😢 https://t.co/10uYBdBied;3267;O;1;3426;09/12/2022 14:16;09/12/2022 14:16;778
07/12/2022 21:15;convomfs;💭 siapa tuh inisial J 🫢 https://t.co/hZM7LywoYS;3266;O;1;3425;09/12/2022 14:16;09/12/2022 14:16;1081
07/12/2022 21:15;convomfs;💭 guys sender punya temen yang sekarang pacaran hasil rebut pacar orang (kedok sahabat) terus sender jauhin, sender salah gak sih guys?;3265;O;1;3424;09/12/2022 14:16;09/12/2022 14:16;1322
07/12/2022 21:15;convomfs;"💭 cw // food

mau yg panggang apa gulung? https://t.co/Sf7Di9aDW9";3264;O;1;3423;09/12/2022 14:16;09/12/2022 14:16;1867
07/12/2022 21:20;convomfs;💭 mutualan ig yuk;3263;O;1;3422;09/12/2022 14:16;09/12/2022 14:16;1722
07/12/2022 21:20;convomfs;🤍 wah sudah sampai bikini bottom ygy https://t.co/NibBsQp013;3262;E;1;3421;09/12/2022 14:16;09/12/2022 14:16;4698
07/12/2022 21:20;convomfs;💭 gais, kalian tiap bulan suka ditargetin buat belanja di e-commerce ga? kaya Fashion/skincare/liptint dll?? terus suka abis berapa aja;3261;O;1;3420;09/12/2022 14:16;09/12/2022 14:16;20
07/12/2022 21:20;convomfs;"gemana ya, bukannya maksa ‘gapapa series 6 yang penting ip’ tapi emang belum ada budget buat ganti 😢 💭

btw hp kalian sudah dipake berapa tahun gais? me 4 tahun? https://t.co/JrZ9lQaKVx";3260;O;1;3419;09/12/2022 14:16;09/12/2022 14:16;4552
07/12/2022 21:25;convomfs;💭 aku nih emang dasarnya orang ga tegaan, punya gaji berapapun yg diutamain keluarga sampe seribu pun gak ada yg aku rasain buat self reward wkwk sampe kakak yg udh berkeluarga aja kebutuhan anaknya aku bantu. Wajar dong klo aku minta ucapan terimakasih?? setidaknya (cont);3259;N;1;3418;09/12/2022 14:15;09/12/2022 14:15;5664
07/12/2022 21:25;convomfs;💭 evening, kind people!! besok aku ada interview kerja online, can u cheer me to boost my confidence up sekalian minta bantuan doa yang paling baiknyaa hehe🙏🏻 tysm🥹🫶🏻;3258;E;1;3417;09/12/2022 14:15;09/12/2022 14:15;1373
07/12/2022 21:25;convomfs;hargain aku gitu 😂 gapapa kan ya?;3257;N;1;3416;09/12/2022 14:15;09/12/2022 14:15;257
07/12/2022 21:25;convomfs;💭 malem-malem numpang curhat gais maaf yah heheh https://t.co/SD0uwrBpua;3256;O;1;3415;09/12/2022 14:15;09/12/2022 14:15;13725
07/12/2022 21:25;convomfs;💭 titipan ya gaes https://t.co/eptae7NT5B;3255;O;1;3414;09/12/2022 14:14;09/12/2022 14:14;1223
07/12/2022 21:25;convomfs;💭 hari ini ada cerita apa aja?;3254;O;1;3413;09/12/2022 14:14;09/12/2022 14:14;2471
07/12/2022 21:25;convomfs;🤍 Knp sih orang² ngedeketin orang yang dah ber-status, sedangkan yang jelas-jelas jomblo gak ada yg deketin ☺️🥲;3253;O;1;3412;09/12/2022 14:14;09/12/2022 14:14;5367
07/12/2022 21:30;convomfs;💭  saran drakor yang kerajaan dong, yang seruuuu bgt bgt 100x;3252;O;1;3411;09/12/2022 14:14;09/12/2022 14:14;85
07/12/2022 21:30;convomfs;💭 di 2022 ini kenapa sifat orang2 makin bisa ketebak, dan juga banyak yg bikin kesel 🙂;3251;N;1;3410;09/12/2022 14:14;09/12/2022 14:14;2781
07/12/2022 21:30;convomfs;🤍 aku baru pertama kali pacaran, aku mau tau kalian sama pacar kalian kalo ngobrol atau deeptalk ngomongin apa aja;3250;O;1;3409;09/12/2022 14:14;09/12/2022 14:14;2651
07/12/2022 21:30;convomfs;💭 guys sender punya temen yang ngejelek jelekin sender tapi dia punya utang kesender, gimana yaa😵‍💫;3249;O;1;3408;09/12/2022 14:14;09/12/2022 14:14;72538
07/12/2022 21:30;convomfs;"💭 cw / / tīkök

gais plisss ini candu bgtt";3248;O;1;3407;09/12/2022 14:13;09/12/2022 14:13;2913
07/12/2022 21:35;convomfs;💭 guyss speaker laptop sender kyknya kemasukan air deh soalnya suaranya ga jelass, ini pake benerin apayaaa bingung bangettt;3247;O;1;3406;09/12/2022 14:13;09/12/2022 14:13;2385
07/12/2022 21:35;convomfs;how was your day? cape ga kalian? 💭;3246;O;1;3405;09/12/2022 14:13;09/12/2022 14:13;2905
07/12/2022 21:35;convomfs;🤍 punya nama panggilan yang biasa ayah sebut dan cuma dia yang punya nama itu buat sender, tapi ayah sender udah gadaa sedih banget gada yang nyebut nama aku lagi pake nama panggilan itu;3245;N;1;3404;09/12/2022 14:13;09/12/2022 14:13;4483
07/12/2022 21:35;convomfs;🤍 bulan depan udah 2023 aja;3244;O;1;3403;09/12/2022 14:13;09/12/2022 14:13;151
07/12/2022 21:35;convomfs;💭 ini bener lg, bisa2nya sering kaget pas tau mereka udh sma ternyata 😭 https://t.co/3hlTT6yUPJ;3243;A;1;3402;09/12/2022 14:13;09/12/2022 14:13;7118
07/12/2022 21:40;convomfs;💭 List bisa kehapus / hilang sendiri ga ya? List sender hilang 2 biji, bisa balik ga tuh kira2?;3242;O;1;3401;09/12/2022 14:12;09/12/2022 14:12;5761
07/12/2022 21:40;convomfs;💭 mutualan spotify gk dik, drop link yh;3241;O;1;3400;09/12/2022 14:12;09/12/2022 14:12;1219
07/12/2022 21:40;convomfs;💭 agak aneh ga si kalo crush aku nyimpen foto aku sedangkan aku aja gatau, kami sempet sekelas jd pernah di suruh pap sm wali kelas kegiatan pas pagi hari. ada 4 foto dan dia kirim itu semua, dia kirim itu krn aku minto buat kirimin foto pas buku tahunan sekolah. eh (cont);3240;N;1;3399;09/12/2022 14:12;09/12/2022 14:12;7321
07/12/2022 21:40;convomfs;taunya ada foto selca aku sendiri juga 😭;3239;O;1;3398;09/12/2022 14:12;09/12/2022 14:12;3164
07/12/2022 21:40;convomfs;Halooo disini ada yang punya kaleng t4ngo coklat gak? Aku mau minta tolong fotoin dong buat tugas observasi 😭🙏🏻 soalnya di google ga keliatan full part-nya gitu (tulisan, gambar, logo, berat bersih, dll) makasih ya 💭;3238;O;1;3397;09/12/2022 14:12;09/12/2022 14:12;1819
07/12/2022 21:40;convomfs;🤍 syukurlah kalau emang ga setuju 🙂 https://t.co/u42SlO671o;3237;E;1;3396;09/12/2022 14:12;09/12/2022 14:12;3722
07/12/2022 21:45;convomfs;"🤍 sender udah tagih guys, udah berkali” juga tpi dia malah bilang “biarin ajalah udah lama juga kan” “segitu doang buat lo ga seberapa kali” “ikhlasin ajalah”

https://t.co/QKg1mqh1Tr https://t.co/G4dDVYJohr";3236;O;1;3395;09/12/2022 14:12;09/12/2022 14:12;685
07/12/2022 21:45;convomfs;saran lagu rock barat dong gengz. lagi bosen denger pop mulu 💭;3235;O;1;3394;09/12/2022 14:12;09/12/2022 14:12;99
07/12/2022 21:45;convomfs;💭 kenapa blm bo2k?;3234;O;1;3393;09/12/2022 14:12;09/12/2022 14:12;721
07/12/2022 21:45;convomfs;🤍 user cryintherein gamau bales chat ku apa https://t.co/ZOrAoUVas3;3233;O;1;3392;09/12/2022 14:12;09/12/2022 14:12;3459
07/12/2022 21:45;convomfs;💭 GAIS SORRY GUE UP DISINI JGA YAA https://t.co/68wajSbRsv;3232;O;1;3391;09/12/2022 14:12;09/12/2022 14:12;38161
07/12/2022 21:45;convomfs;💭 sender capek bgt rasanya. Tapi gamau cerita. Kalian biasanya ngapain kalo di fase itu?;3231;O;1;3390;09/12/2022 14:11;09/12/2022 14:11;2269
07/12/2022 21:50;convomfs;"🤍 ""kamu kemana aja? aku kangen"" simple, tapi seneng bgt gitu ya dengernya, tp aku gapernah diginiin pacarku, bilang kangen aja dari awal pacaran gapernah, kita LDR:) lama kelamaan kaya ngerasa gadianggap, apa aku ga sepenting itu ya?";3230;O;1;3389;09/12/2022 14:11;09/12/2022 14:11;975
07/12/2022 21:50;convomfs;small rant acc temenan yuk 😠 🤍;3229;O;1;3388;09/12/2022 14:11;09/12/2022 14:11;1164
07/12/2022 21:50;convomfs;💭 cara balikin fyp tiktok yg lama gimanaaa, dulu fyp sender kpop semua kok sekarang jadi gamon semua. mau balik ke fyp kpop yg lama 😭😭;3228;O;1;3387;09/12/2022 14:11;09/12/2022 14:11;4698
07/12/2022 21:50;convomfs;🤍 ( SB ) SENI BUAYA😭 https://t.co/Red6zy2AaE;3227;O;1;3386;09/12/2022 14:10;09/12/2022 14:10;3253
07/12/2022 21:50;convomfs;💭 21 Nov aku minjem spylater, hari ini udah aku lunasin. Tapi di sebelah kiri kok masih ada keterangan total blm lunas, tapi pas klik muncul gambar kanan. Ini gapapa kan? Maksudnya emang bener begini? https://t.co/TwEHRsBwab;3226;O;1;3385;09/12/2022 14:10;09/12/2022 14:10;6101
07/12/2022 21:55;convomfs;Mohon bantuannya temen temen yg memenuhi kriteria untuk mengisi skala penelitian ini yaa. untuk link aku kirim di rep. Terima kasih 🤍 https://t.co/6kMbmqXICn;3225;O;1;3384;09/12/2022 14:10;09/12/2022 14:10;797
07/12/2022 21:55;convomfs;🤍 masih kurang banya responden, makasii https://t.co/dkJV33wXFI;3224;O;1;3383;09/12/2022 14:10;09/12/2022 14:10;711
07/12/2022 21:55;convomfs;🤍 😭😭😭👍👍 sender begini, kalian gini juga ga?😭 https://t.co/ImoS2qmnaX;3223;O;1;3382;09/12/2022 14:10;09/12/2022 14:10;1416
07/12/2022 21:55;convomfs;"coba rating hari kalian hari ini!
sender: 1/10. kacau banget hari ini haha  💭";3222;O;1;3381;09/12/2022 14:10;09/12/2022 14:10;855
07/12/2022 21:55;convomfs;"💭 kalo bisa milih, kalian pengen hidup jadi apa?

Sender: siput";3221;O;1;3380;09/12/2022 14:10;09/12/2022 14:10;1066
07/12/2022 21:55;convomfs;hy sender lagi di kapal pemandangannya bulan 🤍 https://t.co/R0MW5dA3Wn;3220;O;1;3379;09/12/2022 14:10;09/12/2022 14:10;943
07/12/2022 22:00;convomfs;menurut kalian, pacar yang posesif itu kaya gmn? aku dibilang posesif sama pacarku, sediiih🥹 🤍;3219;O;1;3378;09/12/2022 14:10;09/12/2022 14:10;33752
07/12/2022 22:00;convomfs;💭 terimakasih yang udah bantu jawab🫶🏻 https://t.co/9l5skne3uL;3218;O;1;3377;09/12/2022 14:10;09/12/2022 14:10;3578
07/12/2022 22:00;convomfs;💭 kapan yh ada yg tiba tiba ngirim pap lalu ngasi semangat🥲😔 tiap malam gini pasti pengen pacaran hikd;3217;O;1;3376;09/12/2022 14:09;09/12/2022 14:09;7367
07/12/2022 22:00;convomfs;🤍 drop meme bapa bapa ini dong https://t.co/4rkzNsBK1K;3216;O;1;3375;09/12/2022 14:09;09/12/2022 14:09;1167
07/12/2022 22:00;convomfs;"💭 harus gimana ya? sedangkan dia malah main mulu sama temennya bahkan sampe jam 3subuh, sender udah coba kasih masukann tetep ngomong ""nanti masih ada waktu buat happy-happy sebelum kerja"" https://t.co/VCi5mkkNyz";3215;O;1;3374;09/12/2022 14:09;09/12/2022 14:09;1631
07/12/2022 22:05;convomfs;💭 klo blnja di alfa/indo byr pake qris ada minimal pembelian nya atau egk?;3214;O;1;3373;09/12/2022 14:09;09/12/2022 14:09;941
07/12/2022 22:05;convomfs;🤍 airpods kalian pernah ngga volumenya naik sendiri gitu padahal kita lg diem 😔 bikin kaget bgt asli;3213;O;1;3372;09/12/2022 14:09;09/12/2022 14:09;1029
07/12/2022 22:05;convomfs;🤍 hp sender warna hitam, mending beyii yg mana ya? https://t.co/hrOWD1fyHq;3212;O;1;3371;09/12/2022 14:09;09/12/2022 14:09;2262
07/12/2022 22:05;convomfs;🤍 saranin barang apa yg bagus buat tukar kado di acara kantor dongs, min 100rbb, tenkyuu;3211;O;1;3370;09/12/2022 14:09;09/12/2022 14:09;1025
07/12/2022 22:10;convomfs;🤍 temen temen apa ada yang punya foto kucing sperti ini? 🙏🏻 https://t.co/WM55KugBv6;3210;O;1;3369;09/12/2022 14:09;09/12/2022 14:09;1546
07/12/2022 22:10;convomfs;you did well today, i'm so proud of you 🤍;3209;E;1;3368;09/12/2022 14:09;09/12/2022 14:09;1171
07/12/2022 22:10;convomfs;💭 nangiss bangett huhu 😭😭 kalo emang ga mau punya anak dan pengen enaknya doang ya knp ga minum sesuatu aja sii, kek yaallah ga mikirin bayik nya 🥺 https://t.co/AfBYnX1juP;3208;N;1;3367;09/12/2022 14:09;09/12/2022 14:09;23
07/12/2022 22:13;convomfs;🤍 kalau diminta buat presentasi tentang kesehatan mental tp gaboleh pake ppt enaknya pake media apa ya? -titipan;3207;O;1;3366;09/12/2022 14:09;09/12/2022 14:09;12464
07/12/2022 22:13;convomfs;💭 yang potterhead, cung!!! ☝️☝️☝️;3206;O;1;3365;09/12/2022 14:09;09/12/2022 14:09;2552
07/12/2022 22:15;convomfs;🤍 benci bgt sm diri sendiri kalo lg moodswing gini:));3205;N;1;3364;09/12/2022 14:09;09/12/2022 14:09;1738
07/12/2022 22:15;convomfs;💭 ngerjain tugas yang banyaknya kgk masuk akal tenaga gue lngsung abis rasanya;3204;N;1;3363;09/12/2022 14:09;09/12/2022 14:09;2588
07/12/2022 22:15;convomfs;"💭 Titipan
Aku cowo mau serius sama cewe, tapi cewe ini udah punya anak tapi anaknya dirawat ortunya karena dulu hamidun dan orang2 gak ada yg tau, aku mau serius tapi aku gamau kalo ortuku tau kalo cewekku punya anak, mending aku bilang sama ortuku gak ya? kalo cewekku (cont)";3203;O;1;3362;09/12/2022 14:09;09/12/2022 14:09;31955
07/12/2022 22:15;convomfs;punya anak?;3202;O;1;3361;09/12/2022 14:08;09/12/2022 14:08;6579
07/12/2022 22:15;convomfs;💭 kenapa ya pas pdkt rajin ngobrol tapi pas pacaran ditinggal2 terus... sorry random thoughts;3201;O;1;3360;09/12/2022 14:08;09/12/2022 14:08;7042
07/12/2022 22:16;convomfs;💭 Keluarga Haji Bolot kangen naik vario bersama kaziro goethe;3200;O;1;3359;09/12/2022 14:08;09/12/2022 14:08;1821
07/12/2022 22:20;convomfs;sender ada gc sirkel tmn smp (skrg sender udh sma) tp akhir2 ini ga muncul di gc itu krn rasanya gaada tenaga buat jbjb:( apalagi bahasan mereka kadang ga dimengerti sender krn snder jauh dr mereka jd jarang ketemu, beda sm member lain yg tiap hari bisa ketemu.. enaknya (cont);3199;O;1;3358;09/12/2022 14:08;09/12/2022 14:08;83932
07/12/2022 22:20;convomfs;muncul lg kaya gmn ya? apakh sender ikut jbjb aja pas gc ny lg rame atau malah yg membuka obrolan? atau minta maaf krn sengaja ga muncul di gc (pdhl di sosmed ttp aktif)? huhu bingung🥹 🤍;3198;O;1;3357;09/12/2022 14:06;09/12/2022 14:06;1091
07/12/2022 22:20;convomfs;💭 emang salah ya kalo cewe makan nasi padang habis? soalnya temenku selalu nyeritain ke semua temen kalo aku makan nasi padang habis (ceritanya tuh ngejek gitu) wkwkwk bingung banget;3197;O;1;3356;09/12/2022 14:06;09/12/2022 14:06;6218
07/12/2022 22:20;convomfs;💭 pengen belajar toefl di yucub, ada saran channel?;3196;O;1;3355;09/12/2022 14:05;09/12/2022 14:05;76939
07/12/2022 22:20;convomfs;🤍 izinkan ku membenci pada sang pengganti;3195;N;1;3354;09/12/2022 14:04;09/12/2022 14:04;1554
07/12/2022 22:25;convomfs;💭 kalian kesel ga kalo diginiin sama ortu kalian? https://t.co/RaqMQChngm;3194;O;1;3353;09/12/2022 14:04;09/12/2022 14:04;2609
07/12/2022 22:26;convomfs;💭 pengen ngobrol sama kucing aja, capek ngobrol sama manusia.;3193;N;1;3352;09/12/2022 14:04;09/12/2022 14:04;2363
07/12/2022 22:27;convomfs;🤍 saranin lagu yang vibesnya kaya gini dong🙏🏻 tia https://t.co/a1ox14oWN6;3192;O;1;3351;09/12/2022 14:04;09/12/2022 14:04;841
07/12/2022 22:30;convomfs;🤍 wdyt sama cowo yang udah punya pacar tp malah salting ke cewe lain? padahal kita udah menuhin love languange dia. huhu sakit pas liatnya dia baper sama yang lain :(;3191;O;1;3350;09/12/2022 14:04;09/12/2022 14:04;1198
07/12/2022 22:30;convomfs;🤍 bosen banget;3190;N;1;3349;09/12/2022 14:04;09/12/2022 14:04;1281
